RT_well_position,RT_barcode,hash_well,RT_condition
H03,RT_BC_183,02E07,BT112GF
H03,RT_BC_183,02E08,BT112GF
H03,RT_BC_183,02E09,BT112GF
H03,RT_BC_183,02E10,BT112GF
H03,RT_BC_183,02E11,BT112GF
H03,RT_BC_183,02E12,BT112GF
H03,RT_BC_183,02F01,BT112GF
H03,RT_BC_183,02F02,BT112GF
H03,RT_BC_183,02F03,BT112GF
H03,RT_BC_183,02F04,BT112GF
H03,RT_BC_183,02F05,BT112GF
H03,RT_BC_183,02F06,BT112GF
H03,RT_BC_183,02F07,BT112GF
H03,RT_BC_183,02F08,BT112GF
H03,RT_BC_183,02F09,BT112GF
H03,RT_BC_183,02F10,BT112GF
H03,RT_BC_183,02F11,BT112GF
H03,RT_BC_183,02F12,BT112GF
H03,RT_BC_183,02G01,BT112GF
H03,RT_BC_183,02G02,BT112GF
H03,RT_BC_183,02G03,BT112GF
H03,RT_BC_183,02G04,BT112GF
H03,RT_BC_183,02G05,BT112GF
H03,RT_BC_183,02G06,BT112GF
H03,RT_BC_183,02G07,BT112GF
H03,RT_BC_183,02G08,BT112GF
H03,RT_BC_183,02G09,BT112GF
H03,RT_BC_183,02G10,BT112GF
H03,RT_BC_183,02G11,BT112GF
H03,RT_BC_183,02G12,BT112GF
H03,RT_BC_183,02H01,BT112GF
H03,RT_BC_183,02H02,BT112GF
H03,RT_BC_183,02H03,BT112GF
H03,RT_BC_183,02H04,BT112GF
H03,RT_BC_183,02H05,BT112GF
H03,RT_BC_183,02H06,BT112GF
H03,RT_BC_183,02H07,BT112GF
H03,RT_BC_183,02H08,BT112GF
H03,RT_BC_183,02H09,BT112GF
H03,RT_BC_183,02H10,BT112GF
H03,RT_BC_183,02H11,BT112GF
H03,RT_BC_183,02H12,BT112GF
H03,RT_BC_183,03A01,BT112GF
H03,RT_BC_183,03A02,BT112GF
H03,RT_BC_183,03A03,BT112GF
H03,RT_BC_183,03A04,BT112GF
H03,RT_BC_183,03A05,BT112GF
H03,RT_BC_183,03A06,BT112GF
H03,RT_BC_183,03A07,BT112GF
H03,RT_BC_183,03A08,BT112GF
H03,RT_BC_183,03A09,BT112GF
H03,RT_BC_183,03A10,BT112GF
H03,RT_BC_183,03A11,BT112GF
H03,RT_BC_183,03A12,BT112GF
H03,RT_BC_183,03B01,BT112GF
H03,RT_BC_183,03B02,BT112GF
H03,RT_BC_183,03B03,BT112GF
H03,RT_BC_183,03B04,BT112GF
H03,RT_BC_183,03B05,BT112GF
H03,RT_BC_183,03B06,BT112GF
H03,RT_BC_183,03B07,BT112GF
H03,RT_BC_183,03B08,BT112GF
H03,RT_BC_183,03B09,BT112GF
H03,RT_BC_183,03B10,BT112GF
H03,RT_BC_183,03B11,BT112GF
H03,RT_BC_183,03B12,BT112GF
H03,RT_BC_183,03C01,BT112GF
H03,RT_BC_183,03C02,BT112GF
H03,RT_BC_183,03C03,BT112GF
H03,RT_BC_183,03C04,BT112GF
H03,RT_BC_183,03C05,BT112GF
H03,RT_BC_183,03C06,BT112GF
H03,RT_BC_183,03C07,BT112GF
H03,RT_BC_183,03C08,BT112GF
H03,RT_BC_183,03C09,BT112GF
H03,RT_BC_183,03C10,BT112GF
H03,RT_BC_183,03C11,BT112GF
H03,RT_BC_183,03C12,BT112GF
H03,RT_BC_183,03D01,BT112GF
H03,RT_BC_183,03D02,BT112GF
H03,RT_BC_183,03D03,BT112GF
H03,RT_BC_183,03D04,BT112GF
H03,RT_BC_183,03D05,BT112GF
H03,RT_BC_183,03D06,BT112GF
H03,RT_BC_183,03D07,BT112GF
H03,RT_BC_183,03D08,BT112GF
H03,RT_BC_183,03D09,BT112GF
H03,RT_BC_183,03D10,BT112GF
H03,RT_BC_183,03D11,BT112GF
H03,RT_BC_183,03D12,BT112GF
H03,RT_BC_183,03E01,BT112GF
H03,RT_BC_183,03E02,BT112GF
H03,RT_BC_183,03E03,BT112GF
H03,RT_BC_183,03E04,BT112GF
H03,RT_BC_183,03E05,BT112GF
H03,RT_BC_183,03E06,BT112GF
H03,RT_BC_183,03E07,BT112GF
H03,RT_BC_183,03E08,BT112GF
H03,RT_BC_183,03E09,BT112GF
H03,RT_BC_183,03E10,BT112GF
H03,RT_BC_183,03E11,BT112GF
H03,RT_BC_183,03E12,BT112GF
H03,RT_BC_183,03F01,BT112GF
H03,RT_BC_183,03F02,BT112GF
H03,RT_BC_183,03F03,BT112GF
H03,RT_BC_183,03F04,BT112GF
H03,RT_BC_183,03F05,BT112GF
H03,RT_BC_183,03F06,BT112GF
H03,RT_BC_183,03F07,BT112GF
H03,RT_BC_183,03F08,BT112GF
H03,RT_BC_183,03F09,BT112GF
H03,RT_BC_183,03F10,BT112GF
H03,RT_BC_183,03F11,BT112GF
H03,RT_BC_183,03F12,BT112GF
H03,RT_BC_183,03G01,BT112GF
H03,RT_BC_183,03G02,BT112GF
H03,RT_BC_183,03G03,BT112GF
H03,RT_BC_183,03G04,BT112GF
H03,RT_BC_183,03G05,BT112GF
H03,RT_BC_183,03G06,BT112GF
H03,RT_BC_183,03G07,BT112GF
H03,RT_BC_183,03G08,BT112GF
H03,RT_BC_183,03G09,BT112GF
H03,RT_BC_183,03G10,BT112GF
H03,RT_BC_183,03G11,BT112GF
H03,RT_BC_183,03G12,BT112GF
H03,RT_BC_183,03H01,BT112GF
H03,RT_BC_183,03H02,BT112GF
H03,RT_BC_183,03H03,BT112GF
H03,RT_BC_183,03H04,BT112GF
H03,RT_BC_183,03H05,BT112GF
H03,RT_BC_183,03H06,BT112GF
H03,RT_BC_183,03H07,BT112GF
H03,RT_BC_183,03H08,BT112GF
H03,RT_BC_183,03H09,BT112GF
H03,RT_BC_183,03H10,BT112GF
H03,RT_BC_183,03H11,BT112GF
H03,RT_BC_183,03H12,BT112GF
H04,RT_BC_184,01A01,BT112GF
H04,RT_BC_184,01A02,BT112GF
H04,RT_BC_184,01A03,BT112GF
H04,RT_BC_184,01A04,BT112GF
H04,RT_BC_184,01A05,BT112GF
H04,RT_BC_184,01A06,BT112GF
H04,RT_BC_184,01A07,BT112GF
H04,RT_BC_184,01A08,BT112GF
H04,RT_BC_184,01A09,BT112GF
H04,RT_BC_184,01A10,BT112GF
H04,RT_BC_184,01A11,BT112GF
H04,RT_BC_184,01A12,BT112GF
H04,RT_BC_184,01B01,BT112GF
H04,RT_BC_184,01B02,BT112GF
H04,RT_BC_184,01B03,BT112GF
H04,RT_BC_184,01B04,BT112GF
H04,RT_BC_184,01B05,BT112GF
H04,RT_BC_184,01B06,BT112GF
H04,RT_BC_184,01B07,BT112GF
H04,RT_BC_184,01B08,BT112GF
H04,RT_BC_184,01B09,BT112GF
H04,RT_BC_184,01B10,BT112GF
H04,RT_BC_184,01B11,BT112GF
H04,RT_BC_184,01B12,BT112GF
H04,RT_BC_184,01C01,BT112GF
H04,RT_BC_184,01C02,BT112GF
H04,RT_BC_184,01C03,BT112GF
H04,RT_BC_184,01C04,BT112GF
H04,RT_BC_184,01C05,BT112GF
H04,RT_BC_184,01C06,BT112GF
H04,RT_BC_184,01C07,BT112GF
H04,RT_BC_184,01C08,BT112GF
H04,RT_BC_184,01C09,BT112GF
H04,RT_BC_184,01C10,BT112GF
H04,RT_BC_184,01C11,BT112GF
H04,RT_BC_184,01C12,BT112GF
H04,RT_BC_184,01D01,BT112GF
H04,RT_BC_184,01D02,BT112GF
H04,RT_BC_184,01D03,BT112GF
H04,RT_BC_184,01D04,BT112GF
H04,RT_BC_184,01D05,BT112GF
H04,RT_BC_184,01D06,BT112GF
H04,RT_BC_184,01D07,BT112GF
H04,RT_BC_184,01D08,BT112GF
H04,RT_BC_184,01D09,BT112GF
H04,RT_BC_184,01D10,BT112GF
H04,RT_BC_184,01D11,BT112GF
H04,RT_BC_184,01D12,BT112GF
H04,RT_BC_184,01E01,BT112GF
H04,RT_BC_184,01E02,BT112GF
H04,RT_BC_184,01E03,BT112GF
H04,RT_BC_184,01E04,BT112GF
H04,RT_BC_184,01E05,BT112GF
H04,RT_BC_184,01E06,BT112GF
H04,RT_BC_184,01E07,BT112GF
H04,RT_BC_184,01E08,BT112GF
H04,RT_BC_184,01E09,BT112GF
H04,RT_BC_184,01E10,BT112GF
H04,RT_BC_184,01E11,BT112GF
H04,RT_BC_184,01E12,BT112GF
H04,RT_BC_184,01F01,BT112GF
H04,RT_BC_184,01F02,BT112GF
H04,RT_BC_184,01F03,BT112GF
H04,RT_BC_184,01F04,BT112GF
H04,RT_BC_184,01F05,BT112GF
H04,RT_BC_184,01F06,BT112GF
H04,RT_BC_184,01F07,BT112GF
H04,RT_BC_184,01F08,BT112GF
H04,RT_BC_184,01F09,BT112GF
H04,RT_BC_184,01F10,BT112GF
H04,RT_BC_184,01F11,BT112GF
H04,RT_BC_184,01F12,BT112GF
H04,RT_BC_184,01G01,BT112GF
H04,RT_BC_184,01G02,BT112GF
H04,RT_BC_184,01G03,BT112GF
H04,RT_BC_184,01G04,BT112GF
H04,RT_BC_184,01G05,BT112GF
H04,RT_BC_184,01G06,BT112GF
H04,RT_BC_184,01G07,BT112GF
H04,RT_BC_184,01G08,BT112GF
H04,RT_BC_184,01G09,BT112GF
H04,RT_BC_184,01G10,BT112GF
H04,RT_BC_184,01G11,BT112GF
H04,RT_BC_184,01G12,BT112GF
H04,RT_BC_184,01H01,BT112GF
H04,RT_BC_184,01H02,BT112GF
H04,RT_BC_184,01H03,BT112GF
H04,RT_BC_184,01H04,BT112GF
H04,RT_BC_184,01H05,BT112GF
H04,RT_BC_184,01H06,BT112GF
H04,RT_BC_184,01H07,BT112GF
H04,RT_BC_184,01H08,BT112GF
H04,RT_BC_184,01H09,BT112GF
H04,RT_BC_184,01H10,BT112GF
H04,RT_BC_184,01H11,BT112GF
H04,RT_BC_184,01H12,BT112GF
H04,RT_BC_184,02A01,BT112GF
H04,RT_BC_184,02A02,BT112GF
H04,RT_BC_184,02A03,BT112GF
H04,RT_BC_184,02A04,BT112GF
H04,RT_BC_184,02A05,BT112GF
H04,RT_BC_184,02A06,BT112GF
H04,RT_BC_184,02A07,BT112GF
H04,RT_BC_184,02A08,BT112GF
H04,RT_BC_184,02A09,BT112GF
H04,RT_BC_184,02A10,BT112GF
H04,RT_BC_184,02A11,BT112GF
H04,RT_BC_184,02A12,BT112GF
H04,RT_BC_184,02B01,BT112GF
H04,RT_BC_184,02B02,BT112GF
H04,RT_BC_184,02B03,BT112GF
H04,RT_BC_184,02B04,BT112GF
H04,RT_BC_184,02B05,BT112GF
H04,RT_BC_184,02B06,BT112GF
H04,RT_BC_184,02B07,BT112GF
H04,RT_BC_184,02B08,BT112GF
H04,RT_BC_184,02B09,BT112GF
H04,RT_BC_184,02B10,BT112GF
H04,RT_BC_184,02B11,BT112GF
H04,RT_BC_184,02B12,BT112GF
H04,RT_BC_184,02C01,BT112GF
H04,RT_BC_184,02C02,BT112GF
H04,RT_BC_184,02C03,BT112GF
H04,RT_BC_184,02C04,BT112GF
H04,RT_BC_184,02C05,BT112GF
H04,RT_BC_184,02C06,BT112GF
H04,RT_BC_184,02C07,BT112GF
H04,RT_BC_184,02C08,BT112GF
H04,RT_BC_184,02C09,BT112GF
H04,RT_BC_184,02C10,BT112GF
H04,RT_BC_184,02C11,BT112GF
H04,RT_BC_184,02C12,BT112GF
H04,RT_BC_184,02D01,BT112GF
H04,RT_BC_184,02D02,BT112GF
H04,RT_BC_184,02D03,BT112GF
H04,RT_BC_184,02D04,BT112GF
H04,RT_BC_184,02D05,BT112GF
H04,RT_BC_184,02D06,BT112GF
H04,RT_BC_184,02D07,BT112GF
H04,RT_BC_184,02D08,BT112GF
H04,RT_BC_184,02D09,BT112GF
H04,RT_BC_184,02D10,BT112GF
H04,RT_BC_184,02D11,BT112GF
H04,RT_BC_184,02D12,BT112GF
H04,RT_BC_184,02E01,BT112GF
H04,RT_BC_184,02E02,BT112GF
H04,RT_BC_184,02E03,BT112GF
H04,RT_BC_184,02E04,BT112GF
H04,RT_BC_184,02E05,BT112GF
H04,RT_BC_184,02E06,BT112GF
H04,RT_BC_184,02E07,BT112GF
H04,RT_BC_184,02E08,BT112GF
H04,RT_BC_184,02E09,BT112GF
H04,RT_BC_184,02E10,BT112GF
H04,RT_BC_184,02E11,BT112GF
H04,RT_BC_184,02E12,BT112GF
H04,RT_BC_184,02F01,BT112GF
H04,RT_BC_184,02F02,BT112GF
H04,RT_BC_184,02F03,BT112GF
H04,RT_BC_184,02F04,BT112GF
H04,RT_BC_184,02F05,BT112GF
H04,RT_BC_184,02F06,BT112GF
H04,RT_BC_184,02F07,BT112GF
H04,RT_BC_184,02F08,BT112GF
H04,RT_BC_184,02F09,BT112GF
H04,RT_BC_184,02F10,BT112GF
H04,RT_BC_184,02F11,BT112GF
H04,RT_BC_184,02F12,BT112GF
H04,RT_BC_184,02G01,BT112GF
H04,RT_BC_184,02G02,BT112GF
H04,RT_BC_184,02G03,BT112GF
H04,RT_BC_184,02G04,BT112GF
H04,RT_BC_184,02G05,BT112GF
H04,RT_BC_184,02G06,BT112GF
H04,RT_BC_184,02G07,BT112GF
H04,RT_BC_184,02G08,BT112GF
H04,RT_BC_184,02G09,BT112GF
H04,RT_BC_184,02G10,BT112GF
H04,RT_BC_184,02G11,BT112GF
H04,RT_BC_184,02G12,BT112GF
H04,RT_BC_184,02H01,BT112GF
H04,RT_BC_184,02H02,BT112GF
H04,RT_BC_184,02H03,BT112GF
H04,RT_BC_184,02H04,BT112GF
H04,RT_BC_184,02H05,BT112GF
H04,RT_BC_184,02H06,BT112GF
H04,RT_BC_184,02H07,BT112GF
H04,RT_BC_184,02H08,BT112GF
H04,RT_BC_184,02H09,BT112GF
H04,RT_BC_184,02H10,BT112GF
H04,RT_BC_184,02H11,BT112GF
H04,RT_BC_184,02H12,BT112GF
H04,RT_BC_184,03A01,BT112GF
H04,RT_BC_184,03A02,BT112GF
H04,RT_BC_184,03A03,BT112GF
H04,RT_BC_184,03A04,BT112GF
H04,RT_BC_184,03A05,BT112GF
H04,RT_BC_184,03A06,BT112GF
H04,RT_BC_184,03A07,BT112GF
H04,RT_BC_184,03A08,BT112GF
H04,RT_BC_184,03A09,BT112GF
H04,RT_BC_184,03A10,BT112GF
H04,RT_BC_184,03A11,BT112GF
H04,RT_BC_184,03A12,BT112GF
H04,RT_BC_184,03B01,BT112GF
H04,RT_BC_184,03B02,BT112GF
H04,RT_BC_184,03B03,BT112GF
H04,RT_BC_184,03B04,BT112GF
H04,RT_BC_184,03B05,BT112GF
H04,RT_BC_184,03B06,BT112GF
H04,RT_BC_184,03B07,BT112GF
H04,RT_BC_184,03B08,BT112GF
H04,RT_BC_184,03B09,BT112GF
H04,RT_BC_184,03B10,BT112GF
H04,RT_BC_184,03B11,BT112GF
H04,RT_BC_184,03B12,BT112GF
H04,RT_BC_184,03C01,BT112GF
H04,RT_BC_184,03C02,BT112GF
H04,RT_BC_184,03C03,BT112GF
H04,RT_BC_184,03C04,BT112GF
H04,RT_BC_184,03C05,BT112GF
H04,RT_BC_184,03C06,BT112GF
H04,RT_BC_184,03C07,BT112GF
H04,RT_BC_184,03C08,BT112GF
H04,RT_BC_184,03C09,BT112GF
H04,RT_BC_184,03C10,BT112GF
H04,RT_BC_184,03C11,BT112GF
H04,RT_BC_184,03C12,BT112GF
H04,RT_BC_184,03D01,BT112GF
H04,RT_BC_184,03D02,BT112GF
H04,RT_BC_184,03D03,BT112GF
H04,RT_BC_184,03D04,BT112GF
H04,RT_BC_184,03D05,BT112GF
H04,RT_BC_184,03D06,BT112GF
H04,RT_BC_184,03D07,BT112GF
H04,RT_BC_184,03D08,BT112GF
H04,RT_BC_184,03D09,BT112GF
H04,RT_BC_184,03D10,BT112GF
H04,RT_BC_184,03D11,BT112GF
H04,RT_BC_184,03D12,BT112GF
H04,RT_BC_184,03E01,BT112GF
H04,RT_BC_184,03E02,BT112GF
H04,RT_BC_184,03E03,BT112GF
H04,RT_BC_184,03E04,BT112GF
H04,RT_BC_184,03E05,BT112GF
H04,RT_BC_184,03E06,BT112GF
H04,RT_BC_184,03E07,BT112GF
H04,RT_BC_184,03E08,BT112GF
H04,RT_BC_184,03E09,BT112GF
H04,RT_BC_184,03E10,BT112GF
H04,RT_BC_184,03E11,BT112GF
H04,RT_BC_184,03E12,BT112GF
H04,RT_BC_184,03F01,BT112GF
H04,RT_BC_184,03F02,BT112GF
H04,RT_BC_184,03F03,BT112GF
H04,RT_BC_184,03F04,BT112GF
H04,RT_BC_184,03F05,BT112GF
H04,RT_BC_184,03F06,BT112GF
H04,RT_BC_184,03F07,BT112GF
H04,RT_BC_184,03F08,BT112GF
H04,RT_BC_184,03F09,BT112GF
H04,RT_BC_184,03F10,BT112GF
H04,RT_BC_184,03F11,BT112GF
H04,RT_BC_184,03F12,BT112GF
H04,RT_BC_184,03G01,BT112GF
H04,RT_BC_184,03G02,BT112GF
H04,RT_BC_184,03G03,BT112GF
H04,RT_BC_184,03G04,BT112GF
H04,RT_BC_184,03G05,BT112GF
H04,RT_BC_184,03G06,BT112GF
H04,RT_BC_184,03G07,BT112GF
H04,RT_BC_184,03G08,BT112GF
H04,RT_BC_184,03G09,BT112GF
H04,RT_BC_184,03G10,BT112GF
H04,RT_BC_184,03G11,BT112GF
H04,RT_BC_184,03G12,BT112GF
H04,RT_BC_184,03H01,BT112GF
H04,RT_BC_184,03H02,BT112GF
H04,RT_BC_184,03H03,BT112GF
H04,RT_BC_184,03H04,BT112GF
H04,RT_BC_184,03H05,BT112GF
H04,RT_BC_184,03H06,BT112GF
H04,RT_BC_184,03H07,BT112GF
H04,RT_BC_184,03H08,BT112GF
H04,RT_BC_184,03H09,BT112GF
H04,RT_BC_184,03H10,BT112GF
H04,RT_BC_184,03H11,BT112GF
H04,RT_BC_184,03H12,BT112GF
H05,RT_BC_185,01A01,BT333GF
H05,RT_BC_185,01A02,BT333GF
H05,RT_BC_185,01A03,BT333GF
H05,RT_BC_185,01A04,BT333GF
H05,RT_BC_185,01A05,BT333GF
H05,RT_BC_185,01A06,BT333GF
H05,RT_BC_185,01A07,BT333GF
H05,RT_BC_185,01A08,BT333GF
H05,RT_BC_185,01A09,BT333GF
H05,RT_BC_185,01A10,BT333GF
H05,RT_BC_185,01A11,BT333GF
H05,RT_BC_185,01A12,BT333GF
H05,RT_BC_185,01B01,BT333GF
H05,RT_BC_185,01B02,BT333GF
H05,RT_BC_185,01B03,BT333GF
H05,RT_BC_185,01B04,BT333GF
H05,RT_BC_185,01B05,BT333GF
H05,RT_BC_185,01B06,BT333GF
H05,RT_BC_185,01B07,BT333GF
H05,RT_BC_185,01B08,BT333GF
H05,RT_BC_185,01B09,BT333GF
H05,RT_BC_185,01B10,BT333GF
H05,RT_BC_185,01B11,BT333GF
H05,RT_BC_185,01B12,BT333GF
H05,RT_BC_185,01C01,BT333GF
H05,RT_BC_185,01C02,BT333GF
H05,RT_BC_185,01C03,BT333GF
H05,RT_BC_185,01C04,BT333GF
H05,RT_BC_185,01C05,BT333GF
H05,RT_BC_185,01C06,BT333GF
H05,RT_BC_185,01C07,BT333GF
H05,RT_BC_185,01C08,BT333GF
H05,RT_BC_185,01C09,BT333GF
H05,RT_BC_185,01C10,BT333GF
H05,RT_BC_185,01C11,BT333GF
H05,RT_BC_185,01C12,BT333GF
H05,RT_BC_185,01D01,BT333GF
H05,RT_BC_185,01D02,BT333GF
H05,RT_BC_185,01D03,BT333GF
H05,RT_BC_185,01D04,BT333GF
H05,RT_BC_185,01D05,BT333GF
H05,RT_BC_185,01D06,BT333GF
H05,RT_BC_185,01D07,BT333GF
H05,RT_BC_185,01D08,BT333GF
H05,RT_BC_185,01D09,BT333GF
H05,RT_BC_185,01D10,BT333GF
H05,RT_BC_185,01D11,BT333GF
H05,RT_BC_185,01D12,BT333GF
H05,RT_BC_185,01E01,BT333GF
H05,RT_BC_185,01E02,BT333GF
H05,RT_BC_185,01E03,BT333GF
H05,RT_BC_185,01E04,BT333GF
H05,RT_BC_185,01E05,BT333GF
H05,RT_BC_185,01E06,BT333GF
H05,RT_BC_185,01E07,BT333GF
H05,RT_BC_185,01E08,BT333GF
H05,RT_BC_185,01E09,BT333GF
H05,RT_BC_185,01E10,BT333GF
H05,RT_BC_185,01E11,BT333GF
H05,RT_BC_185,01E12,BT333GF
H05,RT_BC_185,01F01,BT333GF
H05,RT_BC_185,01F02,BT333GF
H05,RT_BC_185,01F03,BT333GF
H05,RT_BC_185,01F04,BT333GF
H05,RT_BC_185,01F05,BT333GF
H05,RT_BC_185,01F06,BT333GF
H05,RT_BC_185,01F07,BT333GF
H05,RT_BC_185,01F08,BT333GF
H05,RT_BC_185,01F09,BT333GF
H05,RT_BC_185,01F10,BT333GF
H05,RT_BC_185,01F11,BT333GF
H05,RT_BC_185,01F12,BT333GF
H05,RT_BC_185,01G01,BT333GF
H05,RT_BC_185,01G02,BT333GF
H05,RT_BC_185,01G03,BT333GF
H05,RT_BC_185,01G04,BT333GF
H05,RT_BC_185,01G05,BT333GF
H05,RT_BC_185,01G06,BT333GF
H05,RT_BC_185,01G07,BT333GF
H05,RT_BC_185,01G08,BT333GF
H05,RT_BC_185,01G09,BT333GF
H05,RT_BC_185,01G10,BT333GF
H05,RT_BC_185,01G11,BT333GF
H05,RT_BC_185,01G12,BT333GF
H05,RT_BC_185,01H01,BT333GF
H05,RT_BC_185,01H02,BT333GF
H05,RT_BC_185,01H03,BT333GF
H05,RT_BC_185,01H04,BT333GF
H05,RT_BC_185,01H05,BT333GF
H05,RT_BC_185,01H06,BT333GF
H05,RT_BC_185,01H07,BT333GF
H05,RT_BC_185,01H08,BT333GF
H05,RT_BC_185,01H09,BT333GF
H05,RT_BC_185,01H10,BT333GF
H05,RT_BC_185,01H11,BT333GF
H05,RT_BC_185,01H12,BT333GF
H05,RT_BC_185,02A01,BT333GF
H05,RT_BC_185,02A02,BT333GF
H05,RT_BC_185,02A03,BT333GF
H05,RT_BC_185,02A04,BT333GF
H05,RT_BC_185,02A05,BT333GF
H05,RT_BC_185,02A06,BT333GF
H05,RT_BC_185,02A07,BT333GF
H05,RT_BC_185,02A08,BT333GF
H05,RT_BC_185,02A09,BT333GF
H05,RT_BC_185,02A10,BT333GF
H05,RT_BC_185,02A11,BT333GF
H05,RT_BC_185,02A12,BT333GF
H05,RT_BC_185,02B01,BT333GF
H05,RT_BC_185,02B02,BT333GF
H05,RT_BC_185,02B03,BT333GF
H05,RT_BC_185,02B04,BT333GF
H05,RT_BC_185,02B05,BT333GF
H05,RT_BC_185,02B06,BT333GF
H05,RT_BC_185,02B07,BT333GF
H05,RT_BC_185,02B08,BT333GF
H05,RT_BC_185,02B09,BT333GF
H05,RT_BC_185,02B10,BT333GF
H05,RT_BC_185,02B11,BT333GF
H05,RT_BC_185,02B12,BT333GF
H05,RT_BC_185,02C01,BT333GF
H05,RT_BC_185,02C02,BT333GF
H05,RT_BC_185,02C03,BT333GF
H05,RT_BC_185,02C04,BT333GF
H05,RT_BC_185,02C05,BT333GF
H05,RT_BC_185,02C06,BT333GF
H05,RT_BC_185,02C07,BT333GF
H05,RT_BC_185,02C08,BT333GF
H05,RT_BC_185,02C09,BT333GF
H05,RT_BC_185,02C10,BT333GF
H05,RT_BC_185,02C11,BT333GF
H05,RT_BC_185,02C12,BT333GF
H05,RT_BC_185,02D01,BT333GF
H05,RT_BC_185,02D02,BT333GF
H05,RT_BC_185,02D03,BT333GF
H05,RT_BC_185,02D04,BT333GF
H05,RT_BC_185,02D05,BT333GF
H05,RT_BC_185,02D06,BT333GF
H05,RT_BC_185,02D07,BT333GF
H05,RT_BC_185,02D08,BT333GF
H05,RT_BC_185,02D09,BT333GF
H05,RT_BC_185,02D10,BT333GF
H05,RT_BC_185,02D11,BT333GF
H05,RT_BC_185,02D12,BT333GF
H05,RT_BC_185,02E01,BT333GF
H05,RT_BC_185,02E02,BT333GF
H05,RT_BC_185,02E03,BT333GF
H05,RT_BC_185,02E04,BT333GF
H05,RT_BC_185,02E05,BT333GF
H05,RT_BC_185,02E06,BT333GF
H05,RT_BC_185,02E07,BT333GF
H05,RT_BC_185,02E08,BT333GF
H05,RT_BC_185,02E09,BT333GF
H05,RT_BC_185,02E10,BT333GF
H05,RT_BC_185,02E11,BT333GF
H05,RT_BC_185,02E12,BT333GF
H05,RT_BC_185,02F01,BT333GF
H05,RT_BC_185,02F02,BT333GF
H05,RT_BC_185,02F03,BT333GF
H05,RT_BC_185,02F04,BT333GF
H05,RT_BC_185,02F05,BT333GF
H05,RT_BC_185,02F06,BT333GF
H05,RT_BC_185,02F07,BT333GF
H05,RT_BC_185,02F08,BT333GF
H05,RT_BC_185,02F09,BT333GF
H05,RT_BC_185,02F10,BT333GF
H05,RT_BC_185,02F11,BT333GF
H05,RT_BC_185,02F12,BT333GF
H05,RT_BC_185,02G01,BT333GF
H05,RT_BC_185,02G02,BT333GF
H05,RT_BC_185,02G03,BT333GF
H05,RT_BC_185,02G04,BT333GF
H05,RT_BC_185,02G05,BT333GF
H05,RT_BC_185,02G06,BT333GF
H05,RT_BC_185,02G07,BT333GF
H05,RT_BC_185,02G08,BT333GF
H05,RT_BC_185,02G09,BT333GF
H05,RT_BC_185,02G10,BT333GF
H05,RT_BC_185,02G11,BT333GF
H05,RT_BC_185,02G12,BT333GF
H05,RT_BC_185,02H01,BT333GF
H05,RT_BC_185,02H02,BT333GF
H05,RT_BC_185,02H03,BT333GF
H05,RT_BC_185,02H04,BT333GF
H05,RT_BC_185,02H05,BT333GF
H05,RT_BC_185,02H06,BT333GF
H05,RT_BC_185,02H07,BT333GF
H05,RT_BC_185,02H08,BT333GF
H05,RT_BC_185,02H09,BT333GF
H05,RT_BC_185,02H10,BT333GF
H05,RT_BC_185,02H11,BT333GF
H05,RT_BC_185,02H12,BT333GF
H05,RT_BC_185,03A01,BT333GF
H05,RT_BC_185,03A02,BT333GF
H05,RT_BC_185,03A03,BT333GF
H05,RT_BC_185,03A04,BT333GF
H05,RT_BC_185,03A05,BT333GF
H05,RT_BC_185,03A06,BT333GF
H05,RT_BC_185,03A07,BT333GF
H05,RT_BC_185,03A08,BT333GF
H05,RT_BC_185,03A09,BT333GF
H05,RT_BC_185,03A10,BT333GF
H05,RT_BC_185,03A11,BT333GF
H05,RT_BC_185,03A12,BT333GF
H05,RT_BC_185,03B01,BT333GF
H05,RT_BC_185,03B02,BT333GF
H05,RT_BC_185,03B03,BT333GF
H05,RT_BC_185,03B04,BT333GF
H05,RT_BC_185,03B05,BT333GF
H05,RT_BC_185,03B06,BT333GF
H05,RT_BC_185,03B07,BT333GF
H05,RT_BC_185,03B08,BT333GF
H05,RT_BC_185,03B09,BT333GF
H05,RT_BC_185,03B10,BT333GF
H05,RT_BC_185,03B11,BT333GF
H05,RT_BC_185,03B12,BT333GF
H05,RT_BC_185,03C01,BT333GF
H05,RT_BC_185,03C02,BT333GF
H05,RT_BC_185,03C03,BT333GF
H05,RT_BC_185,03C04,BT333GF
H05,RT_BC_185,03C05,BT333GF
H05,RT_BC_185,03C06,BT333GF
H05,RT_BC_185,03C07,BT333GF
H05,RT_BC_185,03C08,BT333GF
H05,RT_BC_185,03C09,BT333GF
H05,RT_BC_185,03C10,BT333GF
H05,RT_BC_185,03C11,BT333GF
H05,RT_BC_185,03C12,BT333GF
H05,RT_BC_185,03D01,BT333GF
H05,RT_BC_185,03D02,BT333GF
H05,RT_BC_185,03D03,BT333GF
H05,RT_BC_185,03D04,BT333GF
H05,RT_BC_185,03D05,BT333GF
H05,RT_BC_185,03D06,BT333GF
H05,RT_BC_185,03D07,BT333GF
H05,RT_BC_185,03D08,BT333GF
H05,RT_BC_185,03D09,BT333GF
H05,RT_BC_185,03D10,BT333GF
H05,RT_BC_185,03D11,BT333GF
